EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1070763,WESTERN ESSEX (ZONE), ,01/23/2023,300,Heavy Snow, , ,0,0,600,0,MA,EST-5, ,176068,Z,6,BOX,0,0,Law Enforcement, , , , , , , , ,01/23/2023,2100, , , , ,"Five to six inches of heavy, wet snow fell in western Essex County.  Specific amounts included 6.0 inches in Haverhill and 5.8 inches in Methuen.  In Boxford at 320 AM EST, police reported two large limbs down on Adams Road.","Low pressure, tracking from the New Jersey coast to Nantucket, produced heavy, wet snow that was pretty much confined to the higher elevations in western and northern Massachusetts.  The weight of the snow, especially when combined with snow from a few days prior, caused some tree damage.  There was also coastal flooding around the time of high tide in eastern Massachusetts.",11
1070761,NORTHWEST MIDDLESEX COUNTY (ZONE), ,01/23/2023,300,Heavy Snow, , ,0,0,7000,0,MA,EST-5, ,176068,Z,26,BOX,0,0,Law Enforcement, , , , , , , , ,01/23/2023,2000, , , , ,"Generally 5 to 7 inches of heavy, wet snow fell across northwest Middlesex County.  Some specific totals included 6.8 inches in Pepperell, 6.3 inches in Ashby, and 5.5 inches in Townsend.  In Groton at 330 AM EST, police reported a large tree down on Whitman Road at Nicole Lane.  In Townsend at 400 AM EST, police reported a large tree on wires on Vinton Pond Road; a tree and wires down on Dudley Road at Barker Hill Road; and a tree and wires down on Route 13 northbound.  In Shirley at 435 AM EST, the Fire Dept. reported a tree down on Lawton Road.  In Ashby between 505 AM EST and 720 AM EST, police reported power lines down on Upper Foster Road and a tree down on Route 119 near Damon Road; Fire Dept. officials reported a tree and power lines down on Davis Road, a tree down at Simonds Road at Mason Road, and a tree down on Greenville Road.","Low pressure, tracking from the New Jersey coast to Nantucket, produced heavy, wet snow that was pretty much confined to the higher elevations in western and northern Massachusetts.  The weight of the snow, especially when combined with snow from a few days prior, caused some tree damage.  There was also coastal flooding around the time of high tide in eastern Massachusetts.",12
1070760,NORTHERN WORCESTER (ZONE), ,01/23/2023,300,Heavy Snow, , ,0,0,30000,0,MA,EST-5, ,176068,Z,4,BOX,0,0,Law Enforcement, , , , , , , , ,01/23/2023,1700, , , , ,"Snowfall amounts ranged from 5.7 to 7.8 inches in northern Worcester County.  Some specific totals included 7.8 inches in Sterling, 7.5 inches in Ashburnham, 7.2 inches in Princeton, 6.0 inches in Lunenburg, 5.9 inches at Fitchburg Airport (KFIT ASOS), and 5.7 inches in New Braintree.  In Ashburnham at 1215 AM EST, five large trees were down on Oakmont Drive near the Oakmont Regional High School (per police).    In Hubbardston at 200 AM EST, trees and wires were down on both New Westminster Road and Worcester Road.  In West Boylston between 320 AM EST and 520 AM EST, police reported a tree down on Malden Street and a tree down on Woodland Street near Woodland Park.  In Westminster between 335 AM EST and 530 AM EST, a tree down on Route 31 a quarter-mile from the Princeton line; a large tree down on Oaklawn Avenue; and a tree down on wires on Bolton Road.  In Fitchburg at 350 AM EST, police reported a large tree branch and wires down on Ashby State Road (Route 31).  In Lancaster at 415 AM EST, police reported a tree was down on Shirley Road by Route 2 and large limbs and wires were down near Brockelman Road.  In Rutland at 450 AM EST, police reported a tree down between Maple and Walnut Streets. In Paxton at 530 AM EST, the Fire Dept. reported a large branch down on Richards Avenue.  In Holden, between 540 AM EST and 1030 AM EST, police reported a tree down on Union Street, a tree down on Highland Street, and a large branch down on Mason Road; the Holden Highway Dept. reported a large tree down on Mixter Road that struck the back of a house, causing minor damage. No injuries were reported.  Also, a large limb was down on John Street in Holden.  In Phillipston at 615 AM EST, the Fire Dept. reported several trees down across the town, including one on Blake Corner Road.  In Lunenburg at 1150 AM EST, amateur radio operators reported numerous trees and limbs down due to the weight of the snow at the junction of Route 2A and Route 13; wires were down on Main Street; and trees and wires were down on North Street.","Low pressure, tracking from the New Jersey coast to Nantucket, produced heavy, wet snow that was pretty much confined to the higher elevations in western and northern Massachusetts.  The weight of the snow, especially when combined with snow from a few days prior, caused some tree damage.  There was also coastal flooding around the time of high tide in eastern Massachusetts.",13
1068974,EASTERN FRANKLIN (ZONE), ,01/23/2023,300,Heavy Snow, , ,0,0,6500,0,MA,EST-5, ,176068,Z,3,BOX,0,0,Fire Department/Rescue, , , , , , , , ,01/23/2023,1700, , , , ,"Snowfall totals included 7.7 inches at New Salem (Public), 5.5 inches in Greenfield (Public), and 5.0 inches in Leverett (Amateur Radio).  In New Salem, the Fire Department reported power lines down on Neilson Road at 330 AM EST and a tree down on wires on New Salem Road at 1010 AM EST.  In Warwick, the Fire Department reported a tree and wires down on Orange Road at 5 AM EST and trees down on wires on Winchester Road, Orange Road, and Flower Hill Road at 1055 AM EST.  In Wendell at 955 AM EST, the Fire Department reported a tree down on wires on Stone Road and on Checkerberry Lane; a utility pole snapped in half on Lockes Village Road.","Low pressure, tracking from the New Jersey coast to Nantucket, produced heavy, wet snow that was pretty much confined to the higher elevations in western and northern Massachusetts.  The weight of the snow, especially when combined with snow from a few days prior, caused some tree damage.  There was also coastal flooding around the time of high tide in eastern Massachusetts.",14
1070777,EASTERN ESSEX (ZONE), ,01/23/2023,400,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,176068,Z,7,BOX,0,0,Trained Spotter, , , , , , , , ,01/23/2023,2000, , , , ,"Six to seven inches of heavy, wet snow fell in eastern Essex County.  Specific amounts included 7.0 inches at Gloucester, 6.5 inches in Peabody, 6.3 inches in Newburyport, and 6.0 inches in Lynn, Rockport, and Saugus.","Low pressure, tracking from the New Jersey coast to Nantucket, produced heavy, wet snow that was pretty much confined to the higher elevations in western and northern Massachusetts.  The weight of the snow, especially when combined with snow from a few days prior, caused some tree damage.  There was also coastal flooding around the time of high tide in eastern Massachusetts.",15
1070816,SUFFOLK CO.,BRIGHTON,01/23/2023,900,Flood, , ,0,0,0,0,MA,EST-5, ,176068,C,25,BOX,0,0,Emergency Manager,Heavy Rain, , ,1,SSW,1,S,BRIGHTON,01/23/2023,1115,42.334,-71.1627,42.3308,-71.1459,"At 9:00 AM, Boston Emergency Management reported street flooding due to catch basins not draining...at the intersection of Fleet Street and Commercial Street.  At 10:45 AM EST, street flooding was reported on Terminal Street in Charlestown.  At 11:15 AM EST, there was some street flooding at the intersection of Chestnut Hill Driveway and Beacon Street in the Brighton section of Boston.","Low pressure, tracking from the New Jersey coast to Nantucket, produced heavy, wet snow that was pretty much confined to the higher elevations in western and northern Massachusetts.  The weight of the snow, especially when combined with snow from a few days prior, caused some tree damage.  There was also coastal flooding around the time of high tide in eastern Massachusetts.",16
1068928,EASTERN PLYMOUTH (ZONE), ,01/23/2023,1117,Coastal Flood, , ,0,0,0,0,MA,EST-5, ,176068,Z,19,BOX,0,0,Amateur Radio, , , , , , , , ,01/23/2023,1215, , , , ,"In Scituate at 1117 AM EST, Cole Parkway was closed due to coastal flooding.  In Duxbury at 1142 AM EST, Cable Hill Road off Gurnet Road was flooded and impassable.  In Hingham at 1215 PM EST, Kilby Street at Rockland Street was flooded with nearly one foot of water.","Low pressure, tracking from the New Jersey coast to Nantucket, produced heavy, wet snow that was pretty much confined to the higher elevations in western and northern Massachusetts.  The weight of the snow, especially when combined with snow from a few days prior, caused some tree damage.  There was also coastal flooding around the time of high tide in eastern Massachusetts.",17
1068922,SUFFOLK (ZONE), ,01/23/2023,1200,Coastal Flood, , ,0,0,0,0,MA,EST-5, ,176068,Z,15,BOX,0,0,Amateur Radio, , , , , , , , ,01/23/2023,1218, , , , ,"In Revere, at Noon EST, Mills Avenue and Archer Avenue were closed due to coastal flooding.  In the Dorchester section of Boston, from 1212 PM to 1218 PM, both lanes of Morrissey Blvd were closed from between Freeport Street and the University of Massachusetts, as well as the ramp from I-93 to Morrissey Blvd., due to coastal flooding.","Low pressure, tracking from the New Jersey coast to Nantucket, produced heavy, wet snow that was pretty much confined to the higher elevations in western and northern Massachusetts.  The weight of the snow, especially when combined with snow from a few days prior, caused some tree damage.  There was also coastal flooding around the time of high tide in eastern Massachusetts.",18
1068937,EASTERN ESSEX (ZONE), ,01/23/2023,1215,Coastal Flood, , ,0,0,0,0,MA,EST-5, ,176068,Z,7,BOX,0,0,Amateur Radio, , , , , , , , ,01/23/2023,1320, , , , ,"In Salem at 1215 PM EST, several streets were reportedly closed due to coastal flooding.  In Ipswich at 120 PM EST, Jeffrey's Neck Road was flooded and impassable.","Low pressure, tracking from the New Jersey coast to Nantucket, produced heavy, wet snow that was pretty much confined to the higher elevations in western and northern Massachusetts.  The weight of the snow, especially when combined with snow from a few days prior, caused some tree damage.  There was also coastal flooding around the time of high tide in eastern Massachusetts.",19
1068933,EASTERN NORFOLK (ZONE), ,01/23/2023,1218,Coastal Flood, , ,0,0,3000,0,MA,EST-5, ,176068,Z,16,BOX,0,0,Amateur Radio, , , , , , , , ,01/23/2023,1218, , , , ,"In Quincy at 1218 PM EST, a car was stuck in coastal flooding on East Squantum Street at Victory Road.  Victory Road was flooded and impassable.","Low pressure, tracking from the New Jersey coast to Nantucket, produced heavy, wet snow that was pretty much confined to the higher elevations in western and northern Massachusetts.  The weight of the snow, especially when combined with snow from a few days prior, caused some tree damage.  There was also coastal flooding around the time of high tide in eastern Massachusetts.",20
1074532,NORTHERN BERKSHIRE (ZONE), ,01/25/2023,1000,Winter Weather, , ,0,0,0,0,MA,EST-5, ,176839,Z,1,ALY,0,0,Trained Spotter, , , , , , , , ,01/26/2023,700, , , , ,"","A strong low pressure system emerged from the southern U.S. into the Northeast resulting in mixed precipitation over western Massachusetts Wednesday (January 25th) into Thursday (January 26th). Mixed precipitation over the area resulted in school closures and slippery roads across parts of western Massachusetts.||Key Impacts: School closures.",21
1074533,SOUTHERN BERKSHIRE (ZONE), ,01/25/2023,1000,Winter Weather, , ,0,0,0,0,MA,EST-5, ,176839,Z,25,ALY,0,0,Trained Spotter, , , , , , , , ,01/26/2023,700, , , , ,"","A strong low pressure system emerged from the southern U.S. into the Northeast resulting in mixed precipitation over western Massachusetts Wednesday (January 25th) into Thursday (January 26th). Mixed precipitation over the area resulted in school closures and slippery roads across parts of western Massachusetts.||Key Impacts: School closures.",22
1070824,BARNSTABLE (ZONE), ,01/26/2023,0,Strong Wind,49.00, ,0,0,6000,0,MA,EST-5,MG,176356,Z,22,BOX,0,0,Mesonet, , , , , , , , ,01/26/2023,500, , , , ,"In Chatham at 115 AM EST, a mesonet site recorded a wind gust of 57 mph.  At Hatch Beach in Eastham at 112 AM EST, a mesonet site recorded a wind gust of 54 mph.  In Orleans at 116 AM EST, police reported a tree down on Monument Road.  In Barnstable at 5 AM EST, police reported a tree down, damaging a car near the intersection of Old Colony Road and Gosnold Street.","A southerly low-level jet ahead of an approaching cold front moved across southeastern New England shortly after midnight on January 26th.  A low pressure system tracked northeast along the front from roughly Philadelphia to Boston during the overnight hours, producing some light snow inland but 1 to 2.5 inches of rain and strong/high wind in Rhode Island, southeast Massachusetts, and the adjacent coastal waters.",23
1070826,SOUTHERN BRISTOL (ZONE), ,01/26/2023,100,Strong Wind,41.00, ,0,0,800,0,MA,EST-5,EG,176356,Z,20,BOX,0,0,Fire Department/Rescue, , , , , , , , ,01/26/2023,200, , , , ,"In Freetown at 146 AM EST, Fire Dept. officials reported a tree and wires down near Howland Road.  Winds generally were gusting to 45 to 50 mph in southern Bristol County.","A southerly low-level jet ahead of an approaching cold front moved across southeastern New England shortly after midnight on January 26th.  A low pressure system tracked northeast along the front from roughly Philadelphia to Boston during the overnight hours, producing some light snow inland but 1 to 2.5 inches of rain and strong/high wind in Rhode Island, southeast Massachusetts, and the adjacent coastal waters.",24
1081215,NORTHERN BERKSHIRE (ZONE), ,02/03/2023,600,Extreme Cold/Wind Chill, , ,0,0,0,0,MA,EST-5, ,177765,Z,1,ALY,0,0,Mesonet, , , , , , , , ,02/04/2023,1300, , , , ,"","A brief but powerful arctic airmass moved across the region on February 3-4, 2023 which brought dangerously low wind chill values to much of the region along with strong wind gusts. An arctic cold front passed across the region during the early morning hours on February 3 accompanied by a few snow showers. Thereafter, very cold air gradually advected into the region on February 3 into the morning hours on February 4.||Air temperatures gradually fell throughout the day on February 3 with readings falling to 10 to 25 degrees below zero by the early morning hours on February 4.||In addition to the cold, this arctic air mass brought strong winds to the region during the daytime hours on February 3 into the overnight hours before easing on February 4. Peak wind gusts between 35 and 55 mph were observed. A few power outages occurred as a result.||The combination of very cold air and strong winds resulted in wind chill values much lower than the air temperature. The lowest wind chills ranged from 20 to 40 degrees below zero. For many, the last time if was this cold was in February of 2016.||Warming centers opened to offer assistance to those needing to shelter from the cold. In addition, some area schools closed as a result of the cold weather.||Key impacts: power outages, school closures.",25
1080683,NORTHWEST MIDDLESEX COUNTY (ZONE), ,02/03/2023,600,Strong Wind,39.00, ,0,0,500,0,MA,EST-5,EG,177696,Z,26,BOX,0,0,Amateur Radio, , , , , , , , ,02/03/2023,1700, , , , ,"Winds generally were gusting to 40 to 50 mph.  In Groton at 6 AM EST, a tree was down on Route 119 a the Littleton town line.","A major Arctic cold front blasted through southern New England on the morning of March 3rd.  It was followed by a few rounds of strong and locally damaging wind gusts.  Temperatures plunged to 10 to 20 below zero on the morning of March 4th. The -10F reading at Boston's Logan Airport was the coldest there since 1957.  There were numerous instances of burst pipes due to the cold across the region, but it is impossible to quantify dollar damage.  Wind chill indices reached 30 to 40 below zero across southern New England.",26
1081216,SOUTHERN BERKSHIRE (ZONE), ,02/03/2023,600,Extreme Cold/Wind Chill, , ,0,0,0,0,MA,EST-5, ,177765,Z,25,ALY,0,0,Mesonet, , , , , , , , ,02/04/2023,1300, , , , ,"","A brief but powerful arctic airmass moved across the region on February 3-4, 2023 which brought dangerously low wind chill values to much of the region along with strong wind gusts. An arctic cold front passed across the region during the early morning hours on February 3 accompanied by a few snow showers. Thereafter, very cold air gradually advected into the region on February 3 into the morning hours on February 4.||Air temperatures gradually fell throughout the day on February 3 with readings falling to 10 to 25 degrees below zero by the early morning hours on February 4.||In addition to the cold, this arctic air mass brought strong winds to the region during the daytime hours on February 3 into the overnight hours before easing on February 4. Peak wind gusts between 35 and 55 mph were observed. A few power outages occurred as a result.||The combination of very cold air and strong winds resulted in wind chill values much lower than the air temperature. The lowest wind chills ranged from 20 to 40 degrees below zero. For many, the last time if was this cold was in February of 2016.||Warming centers opened to offer assistance to those needing to shelter from the cold. In addition, some area schools closed as a result of the cold weather.||Key impacts: power outages, school closures.",27
1081259,NORTHERN BERKSHIRE (ZONE), ,02/03/2023,800,Strong Wind,49.00, ,0,0,0,0,MA,EST-5,MG,177765,Z,1,ALY,0,0,ASOS, , , , , , , , ,02/04/2023,600, , , , ,"","A brief but powerful arctic airmass moved across the region on February 3-4, 2023 which brought dangerously low wind chill values to much of the region along with strong wind gusts. An arctic cold front passed across the region during the early morning hours on February 3 accompanied by a few snow showers. Thereafter, very cold air gradually advected into the region on February 3 into the morning hours on February 4.||Air temperatures gradually fell throughout the day on February 3 with readings falling to 10 to 25 degrees below zero by the early morning hours on February 4.||In addition to the cold, this arctic air mass brought strong winds to the region during the daytime hours on February 3 into the overnight hours before easing on February 4. Peak wind gusts between 35 and 55 mph were observed. A few power outages occurred as a result.||The combination of very cold air and strong winds resulted in wind chill values much lower than the air temperature. The lowest wind chills ranged from 20 to 40 degrees below zero. For many, the last time if was this cold was in February of 2016.||Warming centers opened to offer assistance to those needing to shelter from the cold. In addition, some area schools closed as a result of the cold weather.||Key impacts: power outages, school closures.",28
1080687,WESTERN PLYMOUTH (ZONE), ,02/03/2023,800,High Wind,48.00, ,0,0,11500,0,MA,EST-5,EG,177696,Z,18,BOX,0,0,Fire Department/Rescue, , , , , , , , ,02/03/2023,2130, , , , ,"Winds generally were gusting to 50 to 60 mph.  In Plymouth, to the east, a wind gust to 62 mph was observed at 921 PM EST.  In Middleboro at 850 AM EST, a tree was down on power lines on Chestnut Street.  In Whitman at 805 PM EST, a large tree was down on a house on Harvey Lane.  In Halifax at 850 PM EST, a tree was down on a vehicle and a house on River Street and on nearby Summit Street wires were down.","A major Arctic cold front blasted through southern New England on the morning of March 3rd.  It was followed by a few rounds of strong and locally damaging wind gusts.  Temperatures plunged to 10 to 20 below zero on the morning of March 4th. The -10F reading at Boston's Logan Airport was the coldest there since 1957.  There were numerous instances of burst pipes due to the cold across the region, but it is impossible to quantify dollar damage.  Wind chill indices reached 30 to 40 below zero across southern New England.",29
1081260,SOUTHERN BERKSHIRE (ZONE), ,02/03/2023,800,Strong Wind,40.00, ,0,0,0,0,MA,EST-5,MG,177765,Z,25,ALY,0,0,Mesonet, , , , , , , , ,02/04/2023,600, , , , ,"","A brief but powerful arctic airmass moved across the region on February 3-4, 2023 which brought dangerously low wind chill values to much of the region along with strong wind gusts. An arctic cold front passed across the region during the early morning hours on February 3 accompanied by a few snow showers. Thereafter, very cold air gradually advected into the region on February 3 into the morning hours on February 4.||Air temperatures gradually fell throughout the day on February 3 with readings falling to 10 to 25 degrees below zero by the early morning hours on February 4.||In addition to the cold, this arctic air mass brought strong winds to the region during the daytime hours on February 3 into the overnight hours before easing on February 4. Peak wind gusts between 35 and 55 mph were observed. A few power outages occurred as a result.||The combination of very cold air and strong winds resulted in wind chill values much lower than the air temperature. The lowest wind chills ranged from 20 to 40 degrees below zero. For many, the last time if was this cold was in February of 2016.||Warming centers opened to offer assistance to those needing to shelter from the cold. In addition, some area schools closed as a result of the cold weather.||Key impacts: power outages, school closures.",30
1080686,WESTERN NORFOLK (ZONE), ,02/03/2023,830,High Wind,48.00, ,0,0,2600,0,MA,EST-5,MG,177696,Z,13,BOX,0,0,Amateur Radio, , , , , , , , ,02/03/2023,2100, , , , ,"Winds generally were gusting to 45 to 55 mph.  A gust to 55 mph was recorded on the ASOS at Norwood Airport (KOWD) at 351 PM EST.  In Foxboro, at 830 AM, a tree and wires were down on the corner of Pleasant Street and Mechanic Street.  In the evening, a tree and wires were down on Walnut Street, a tree was down on a Dassance Drive, and a tree was down on Main Street.","A major Arctic cold front blasted through southern New England on the morning of March 3rd.  It was followed by a few rounds of strong and locally damaging wind gusts.  Temperatures plunged to 10 to 20 below zero on the morning of March 4th. The -10F reading at Boston's Logan Airport was the coldest there since 1957.  There were numerous instances of burst pipes due to the cold across the region, but it is impossible to quantify dollar damage.  Wind chill indices reached 30 to 40 below zero across southern New England.",31
1080697,SOUTHERN WORCESTER (ZONE), ,02/03/2023,950,High Wind,52.00, ,0,0,15000,0,MA,EST-5,MG,177696,Z,12,BOX,0,0,ASOS, , , , , , , , ,02/03/2023,2000, , , , ,"Winds generally were gusting to 50 to 60 mph.  At the Worcester Airport, the ASOS (KORH) recorded a wind gust to 60 mph at 643 PM EST.  In Upton at 950 AM EST, a tree was down on wires near James Road.  In Auburn at 4 PM EST, a tree was down on Hill Street.  In Sturbridge at 615 PM EST, a tree was down on Dennison Drive.  In Charlton at 630 PM EST, a tree was down on A. F. Putnam Road at Willow Tree Lane.  In Worcester at 7 PM EST, a large tree was down on a house on Indian Lake Parkway and at 740 PM EST, a tree was down on wires and cars on Mallard Road and Austin Street.  In Grafton at 8 PM EST, a tree was down on a house on Sartell Road.","A major Arctic cold front blasted through southern New England on the morning of March 3rd.  It was followed by a few rounds of strong and locally damaging wind gusts.  Temperatures plunged to 10 to 20 below zero on the morning of March 4th. The -10F reading at Boston's Logan Airport was the coldest there since 1957.  There were numerous instances of burst pipes due to the cold across the region, but it is impossible to quantify dollar damage.  Wind chill indices reached 30 to 40 below zero across southern New England.",32
