EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
902730,MIDDLESEX CO.,SOUTH NATICK,07/05/2020,2145,Thunderstorm Wind,50.00, ,0,0,500,0,MA,EST-5,EG,149755,C,17,BOX,0,0,Amateur Radio, , , ,1,SW,1,SW,SOUTH NATICK,07/05/2020,2145,42.2605,-71.3155,42.2605,-71.3155,"In Natick, a tree was down on Glen Street.","A cold front and upper level trough combined to produce a few severe thunderstorms in northeast Massachusetts during the evening.",19
902732,NORFOLK CO.,MEDFIELD,07/05/2020,2200,Thunderstorm Wind,50.00, ,0,0,500,0,MA,EST-5,EG,149755,C,21,BOX,0,0,Amateur Radio, , , ,0,NNE,0,NNE,MEDFIELD,07/05/2020,2200,42.1869,-71.2979,42.1869,-71.2979,"In Medfield, a tree was down on Pound Street.","A cold front and upper level trough combined to produce a few severe thunderstorms in northeast Massachusetts during the evening.",20
902733,ESSEX CO.,ESSEX,07/05/2020,2202,Thunderstorm Wind,50.00, ,0,0,1300,0,MA,EST-5,EG,149755,C,9,BOX,0,0,Amateur Radio, , , ,0,NE,0,NE,ESSEX,07/05/2020,2202,42.6317,-70.7774,42.6317,-70.7774,"In Essex, a large tree and wires were down on Main Street.","A cold front and upper level trough combined to produce a few severe thunderstorms in northeast Massachusetts during the evening.",21
903460,HAMPSHIRE CO.,EASTHAMPTON,07/06/2020,1915,Flood, , ,0,0,0,0,MA,EST-5, ,149890,C,15,BOX,0,0,Amateur Radio,Heavy Rain, , ,1,S,1,S,EASTHAMPTON,07/06/2020,1928,42.2568,-72.679,42.2571,-72.678,"In Easthampton, Park Street was flooded and impassable.  Manhole covers were popping off on several side streets off of Park Street.  Flooding was also reported on Garfield Avenue.","Scattered slow moving thunderstorms formed from southern Hampshire County southward into Hartford County, Connecticut.  They caused localized flooding and flash flooding in and around the Springfield area and some large hail in Hartford County.",22
903457,HAMPDEN CO.,LUDLOW,07/06/2020,1930,Flash Flood, , ,0,0,15000,0,MA,EST-5, ,149890,C,13,BOX,0,0,Fire Department/Rescue,Heavy Rain, , ,0,SSW,1,ESE,LUDLOW,07/06/2020,1930,42.1655,-72.4828,42.1658,-72.467,"Flash flooding occurred in Ludlow, with numerous streets flooded with up to 3 feet of water.  Many people were rescued from cars stuck in the flood waters.","Scattered slow moving thunderstorms formed from southern Hampshire County southward into Hartford County, Connecticut.  They caused localized flooding and flash flooding in and around the Springfield area and some large hail in Hartford County.",23
903466,HAMPDEN CO.,ARMORY,07/06/2020,2002,Flood, , ,0,0,5000,0,MA,EST-5, ,149890,C,13,BOX,0,0,Amateur Radio,Heavy Rain, , ,1,ENE,1,ENE,ARMORY,07/06/2020,2002,42.1241,-72.5598,42.1242,-72.5553,"In Springfield, there were reports of basements flooding on Bay Street.","Scattered slow moving thunderstorms formed from southern Hampshire County southward into Hartford County, Connecticut.  They caused localized flooding and flash flooding in and around the Springfield area and some large hail in Hartford County.",24
903695,ESSEX CO.,SALISBURY BEACH,07/13/2020,1401,Funnel Cloud, , ,0,0,0,0,MA,EST-5, ,149896,C,9,BOX,0,0,Public, , , ,1,NNW,1,NNW,SALISBURY BEACH,07/13/2020,1401,42.838,-70.824,42.838,-70.824,"Over the marshland of northeastern Salisbury, a funnel cloud was observed by multiple members of the public.  The funnel was confirmed by video.  The rotation was clearly evident on a mobile doppler radar by NBC Boston's (Storm Ranger) that happened to be in that area.","A slow moving cold front triggered scattered severe thunderstorms, localized flooding, and even a few funnel clouds across portions of southern New England during the afternoon and evening hours.",25
903698,ESSEX CO.,NORTH ANDOVER CENTER,07/13/2020,1438,Thunderstorm Wind,50.00, ,0,0,1000,0,MA,EST-5,EG,149896,C,9,BOX,0,0,Amateur Radio, , , ,1,SE,1,SE,NORTH ANDOVER CENTER,07/13/2020,1438,42.6683,-71.1,42.6683,-71.1,"In North Andover, a large tree was down on Johnson Street.","A slow moving cold front triggered scattered severe thunderstorms, localized flooding, and even a few funnel clouds across portions of southern New England during the afternoon and evening hours.",26
903683,ESSEX CO.,PLUM IS ARPT,07/13/2020,1442,Flood, , ,0,0,0,0,MA,EST-5, ,149896,C,9,BOX,0,0,Public,Heavy Rain, , ,0,ESE,0,WSW,PLUM IS,07/13/2020,1444,42.7977,-70.8139,42.7975,-70.8079,"In eastern Newburyport, street flooding was reported on Plum Island Turnpike and on Northern Blvd. on Plum Island.","A slow moving cold front triggered scattered severe thunderstorms, localized flooding, and even a few funnel clouds across portions of southern New England during the afternoon and evening hours.",27
903702,HAMPDEN CO.,NORTH MONSON,07/13/2020,1728,Thunderstorm Wind,56.00, ,0,0,5000,0,MA,EST-5,EG,149896,C,13,BOX,0,0,Amateur Radio, , , ,0,SE,2,WNW,NORTH MONSON,07/13/2020,1735,42.115,-72.2933,42.1319,-72.3344,"In Monson, trees and wires were reported down on Upper Palmer Road at 528 PM EST.  Multiple trees and wires and a part of a pole were down on Brimfield Road at Crest Road at 530 PM EST.  A tree was down on Town Farm Road at 535 PM EST.","A slow moving cold front triggered scattered severe thunderstorms, localized flooding, and even a few funnel clouds across portions of southern New England during the afternoon and evening hours.",28
903705,HAMPDEN CO.,FENTONVILLE,07/13/2020,1800,Thunderstorm Wind,50.00, ,0,0,200,0,MA,EST-5,EG,149896,C,13,BOX,0,0,Amateur Radio, , , ,1,ENE,1,ENE,FENTONVILLE,07/13/2020,1800,42.1318,-72.2605,42.1318,-72.2605,"In Brimfield, a large branch was down on Old Palmer Road.","A slow moving cold front triggered scattered severe thunderstorms, localized flooding, and even a few funnel clouds across portions of southern New England during the afternoon and evening hours.",29
909092,BERKSHIRE CO.,MONTEREY,07/13/2020,1915,Hail,0.88, ,0,0,0,0,MA,EST-5, ,150788,C,3,ALY,0,0,Public, , , ,0,E,0,E,MONTEREY,07/13/2020,1915,42.1793,-73.2124,42.1793,-73.2124,"Nickel size hail was reported at Main Road and Tyringham Road.","A severe thunderstorm moved over portions of western Massachusetts during the late evening of July 13th, resulting in isolated wind damage reports.",30
909094,BERKSHIRE CO.,OTIS,07/13/2020,1932,Thunderstorm Wind,50.00, ,0,0,0,0,MA,EST-5,EG,150788,C,3,ALY,0,0,Social Media, , , ,1,E,1,E,OTIS,07/13/2020,1932,42.2,-73.07,42.2,-73.07,"A tree was uprooted and fell onto a sugar house.","A severe thunderstorm moved over portions of western Massachusetts during the late evening of July 13th, resulting in isolated wind damage reports.",31
909093,BERKSHIRE CO.,OTIS,07/13/2020,1933,Hail,0.75, ,0,0,0,0,MA,EST-5, ,150788,C,3,ALY,0,0,Social Media, , , ,1,E,1,E,OTIS,07/13/2020,1933,42.2,-73.07,42.2,-73.07,"","A severe thunderstorm moved over portions of western Massachusetts during the late evening of July 13th, resulting in isolated wind damage reports.",32
909095,BERKSHIRE CO.,OTIS,07/13/2020,1935,Thunderstorm Wind,50.00, ,0,0,0,0,MA,EST-5,EG,150788,C,3,ALY,0,0,Broadcast Media, , , ,1,E,1,E,OTIS,07/13/2020,1935,42.2,-73.07,42.2,-73.07,"A window was broken due to flying debris.","A severe thunderstorm moved over portions of western Massachusetts during the late evening of July 13th, resulting in isolated wind damage reports.",33
903708,HAMPDEN CO.,NORTH BLANDFORD,07/13/2020,1940,Thunderstorm Wind,50.00, ,0,0,1000,0,MA,EST-5,EG,149896,C,13,BOX,0,0,Amateur Radio, , , ,4,SW,4,SW,NORTH BLANDFORD,07/13/2020,1940,42.1739,-73.0224,42.1739,-73.0224,"In Blandford, a large tree was down on Gibbs Road at Route 23.","A slow moving cold front triggered scattered severe thunderstorms, localized flooding, and even a few funnel clouds across portions of southern New England during the afternoon and evening hours.",34
903951,ESSEX CO.,HAVERHILL,07/14/2020,904,Hail,0.75, ,0,0,0,0,MA,EST-5, ,149934,C,9,BOX,0,0,Amateur Radio, , , ,1,W,1,W,HAVERHILL,07/14/2020,904,42.78,-71.09,42.78,-71.09,"In Haverhill, dime size hail was reported.","A negatively tilted trough with anomalously cold air aloft moved into southern New England, producing severe thunderstorms and localized flooding during the afternoon.",35
903952,FRANKLIN CO.,LEYDEN,07/14/2020,1105,Hail,0.75, ,0,0,0,0,MA,EST-5, ,149934,C,11,BOX,0,0,Amateur Radio, , , ,0,N,0,N,LEYDEN,07/14/2020,1105,42.7,-72.62,42.7,-72.62,"In Leyden, dime size hail was reported.","A negatively tilted trough with anomalously cold air aloft moved into southern New England, producing severe thunderstorms and localized flooding during the afternoon.",36
903953,HAMPSHIRE CO.,SOUTH HADLEY,07/14/2020,1115,Hail,1.25, ,0,0,0,0,MA,EST-5, ,149934,C,15,BOX,0,0,Amateur Radio, , , ,0,N,0,N,SOUTH HADLEY,07/14/2020,1120,42.27,-72.57,42.27,-72.57,"In South Hadley, dime size hail at 1115 AM EST increased over the next 5 minutes to half dollar size hail at 1120 AM EST.","A negatively tilted trough with anomalously cold air aloft moved into southern New England, producing severe thunderstorms and localized flooding during the afternoon.",37
903959,HAMPDEN CO.,HIGHLANDS,07/14/2020,1120,Thunderstorm Wind,50.00, ,0,0,1000,0,MA,EST-5,EG,149934,C,13,BOX,0,0,Amateur Radio, , , ,1,SSW,1,SSW,HIGHLANDS,07/14/2020,1120,42.2088,-72.6358,42.2088,-72.6358,"In Holyoke, a large tree was down on the southbound lane of I-91.","A negatively tilted trough with anomalously cold air aloft moved into southern New England, producing severe thunderstorms and localized flooding during the afternoon.",38
903960,FRANKLIN CO.,EAST NORTHFIELD STN,07/14/2020,1134,Thunderstorm Wind,50.00, ,0,0,500,0,MA,EST-5,EG,149934,C,11,BOX,0,0,Amateur Radio, , , ,1,SSW,1,SSW,EAST NORTHFIELD STN,07/14/2020,1134,42.7032,-72.4766,42.7032,-72.4766,"In Northfield, a tree was down on wires on Mount Hermon Station Road.","A negatively tilted trough with anomalously cold air aloft moved into southern New England, producing severe thunderstorms and localized flooding during the afternoon.",39
903956,WORCESTER CO.,ASHBURNHAM,07/14/2020,1210,Hail,0.75, ,0,0,0,0,MA,EST-5, ,149934,C,27,BOX,0,0,Amateur Radio, , , ,0,N,0,N,ASHBURNHAM,07/14/2020,1210,42.63,-71.9,42.63,-71.9,"In Ashburnham, dime size hail was reported.","A negatively tilted trough with anomalously cold air aloft moved into southern New England, producing severe thunderstorms and localized flooding during the afternoon.",40
903958,FRANKLIN CO.,ROWE,07/14/2020,1440,Hail,0.75, ,0,0,0,0,MA,EST-5, ,149934,C,11,BOX,0,0,Amateur Radio, , , ,0,N,0,N,ROWE,07/14/2020,1440,42.7,-72.9,42.7,-72.9,"In Rowe, dime size hail was reported.","A negatively tilted trough with anomalously cold air aloft moved into southern New England, producing severe thunderstorms and localized flooding during the afternoon.",41
909132,NORTHERN BERKSHIRE (ZONE), ,07/19/2020,1000,Heat, , ,0,0,0,0,MA,EST-5, ,150795,Z,1,ALY,0,0,Mesonet, , , , , , , , ,07/19/2020,1800, , , , ,"","Temperatures soared into the 90s throughout the lower elevations of western Massachusetts on July 19th, reaching as high as the mid-90s. The combination of the heat and a humid airmass brought heat indices into the 95 to 105 degree range. Heat indices exceeded 95 degrees again in some of the lower elevations again on July 20th, but were not quite as high as the previous day.",42
909133,SOUTHERN BERKSHIRE (ZONE), ,07/19/2020,1000,Heat, , ,0,0,0,0,MA,EST-5, ,150795,Z,25,ALY,0,0,Mesonet, , , , , , , , ,07/20/2020,1800, , , , ,"","Temperatures soared into the 90s throughout the lower elevations of western Massachusetts on July 19th, reaching as high as the mid-90s. The combination of the heat and a humid airmass brought heat indices into the 95 to 105 degree range. Heat indices exceeded 95 degrees again in some of the lower elevations again on July 20th, but were not quite as high as the previous day.",43
908319,HAMPSHIRE CO.,WEST FARMS,07/22/2020,1756,Thunderstorm Wind,50.00, ,0,0,2600,0,MA,EST-5,EG,150513,C,15,BOX,0,0,Amateur Radio, , , ,1,E,1,SSE,FLORENCE,07/22/2020,1756,42.3186,-72.6941,42.34,-72.6663,"In Northampton, trees and power lines were down on Ryan Road and on Chestnut Street.","A warm front moved slowly northward across southern New England during the day, reaching the Mass Pike late in the day.  This provided the focus for a few severe thunderstorms in western and central Massachusetts during the early evening hours.",44
908321,HAMPSHIRE CO.,HADLEY,07/22/2020,1810,Thunderstorm Wind,50.00, ,0,0,2600,0,MA,EST-5,EG,150513,C,15,BOX,0,0,Amateur Radio, , , ,1,WSW,2,NW,AMHERST,07/22/2020,1810,42.3465,-72.5974,42.3965,-72.5499,"In Hadley, trees and wires were down on North Lane and on South Maple Street.","A warm front moved slowly northward across southern New England during the day, reaching the Mass Pike late in the day.  This provided the focus for a few severe thunderstorms in western and central Massachusetts during the early evening hours.",45
908322,HAMPSHIRE CO.,NORTH AMHERST,07/22/2020,1826,Thunderstorm Wind,50.00, ,0,0,800,0,MA,EST-5,EG,150513,C,15,BOX,0,0,Amateur Radio, , , ,1,E,1,E,NORTH AMHERST,07/22/2020,1826,42.419,-72.5174,42.419,-72.5174,"In Amherst, a tree and wires were downed on Pulpit Hill Road.","A warm front moved slowly northward across southern New England during the day, reaching the Mass Pike late in the day.  This provided the focus for a few severe thunderstorms in western and central Massachusetts during the early evening hours.",46
908323,HAMPSHIRE CO.,WARE,07/22/2020,1830,Thunderstorm Wind,50.00, ,0,0,500,0,MA,EST-5,EG,150513,C,15,BOX,0,0,Amateur Radio, , , ,1,SW,1,SW,WARE,07/22/2020,1830,42.2594,-72.2418,42.2594,-72.2418,"In Ware, several large tree branches were downed.","A warm front moved slowly northward across southern New England during the day, reaching the Mass Pike late in the day.  This provided the focus for a few severe thunderstorms in western and central Massachusetts during the early evening hours.",47
908325,WORCESTER CO.,WEST BROOKFIELD,07/22/2020,1835,Thunderstorm Wind,50.00, ,0,0,300,0,MA,EST-5,EG,150513,C,27,BOX,0,0,Amateur Radio, , , ,2,NNW,2,NNW,WEST BROOKFIELD,07/22/2020,1835,42.2552,-72.1607,42.2552,-72.1607,"In West Brookfield, a funnel cloud was sighted by several emergency management officials from 5 surrounding towns.  No actual tornado reached the ground.  However, straight line winds downed wires on Checkered Lane.","A warm front moved slowly northward across southern New England during the day, reaching the Mass Pike late in the day.  This provided the focus for a few severe thunderstorms in western and central Massachusetts during the early evening hours.",48
908326,WORCESTER CO.,OLD FURNACE,07/22/2020,1841,Thunderstorm Wind,50.00, ,0,0,800,0,MA,EST-5,EG,150513,C,27,BOX,0,0,Amateur Radio, , , ,0,ENE,0,ENE,OLD FURNACE,07/22/2020,1841,42.3521,-72.1421,42.3521,-72.1421,"In the Gilbertville section of Hardwick, a tree was down on wires on School Street.","A warm front moved slowly northward across southern New England during the day, reaching the Mass Pike late in the day.  This provided the focus for a few severe thunderstorms in western and central Massachusetts during the early evening hours.",49
908369,ESSEX CO.,NEWBURYPORT,07/23/2020,1310,Lightning, , ,0,0,3000,0,MA,EST-5, ,150644,C,9,BOX,0,0,Amateur Radio, , , ,1,SW,1,SW,NEWBURYPORT,07/23/2020,1310,42.8116,-70.8821,42.8116,-70.8821,"In Newburyport, a house on High Street was hit by lightning. There was smoke coming out of the electrical box in the basement.","A short-wave trough approached the region aloft while a pre-frontal trough moved into the area at the surface. producing severe thunderstorms in the afternoon. Dewpoints were between 70 and 75, providing ample moisture.  With only marginal shear, the storms were slow-moving and produced torrential downpours, which led to significant flooding, especially in urban areas of northeast Massachusetts.",50
908372,ESSEX CO.,SAUGUS IRON WORKS NH,07/23/2020,1311,Thunderstorm Wind,50.00, ,0,0,800,0,MA,EST-5,EG,150644,C,9,BOX,0,0,Amateur Radio, , , ,1,E,1,E,SAUGUS IRON WORKS NH,07/23/2020,1311,42.47,-71.02,42.47,-71.02,"In Lynn, a tree and wires were down on Hamilton Street at Lincoln Avenue.","A short-wave trough approached the region aloft while a pre-frontal trough moved into the area at the surface. producing severe thunderstorms in the afternoon. Dewpoints were between 70 and 75, providing ample moisture.  With only marginal shear, the storms were slow-moving and produced torrential downpours, which led to significant flooding, especially in urban areas of northeast Massachusetts.",51
908373,HAMPSHIRE CO.,COOKS CORNER,07/23/2020,1340,Thunderstorm Wind,50.00, ,0,0,3000,0,MA,EST-5,EG,150644,C,15,BOX,0,0,Amateur Radio, , , ,1,NNW,1,NNW,COOKS CORNER,07/23/2020,1340,42.2918,-72.4806,42.2918,-72.4806,"In Granby, Harris Street and surrounding streets had several trees and large limbs down.","A short-wave trough approached the region aloft while a pre-frontal trough moved into the area at the surface. producing severe thunderstorms in the afternoon. Dewpoints were between 70 and 75, providing ample moisture.  With only marginal shear, the storms were slow-moving and produced torrential downpours, which led to significant flooding, especially in urban areas of northeast Massachusetts.",52
908375,HAMPSHIRE CO.,BELCHERTOWN,07/23/2020,1352,Thunderstorm Wind,55.00, ,0,0,5000,0,MA,EST-5,EG,150644,C,15,BOX,0,0,Amateur Radio, , , ,2,W,2,S,DWIGHT,07/23/2020,1352,42.2805,-72.4304,42.3059,-72.454,"In Belchertown, a large tree and a large branch were down on wires on George Hannum Street. A tree was down on Bay Road. A large tree was down on wires on Hamilton Street.  A tree was down on Warren Wright Road.","A short-wave trough approached the region aloft while a pre-frontal trough moved into the area at the surface. producing severe thunderstorms in the afternoon. Dewpoints were between 70 and 75, providing ample moisture.  With only marginal shear, the storms were slow-moving and produced torrential downpours, which led to significant flooding, especially in urban areas of northeast Massachusetts.",53
