EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
935447,EASTERN NORFOLK (ZONE), ,02/01/2021,0,Winter Storm, , ,0,0,0,0,MA,EST-5, ,155121,Z,16,BOX,0,0,COOP Observer, , , , , , , , ,02/02/2021,600, , , , ,"Snowfall amounts averaged 4 to 8 inches. A coastal front created a sharp gradient from west to east, reaching from 4 inches in the eastern parts of Qunicy and Weymouth to 14.2 inches atop Blue Hill in Milton. At 551 AM on the 2nd, the ASOS at the Blue Hill Observatory (KMQE) reported a gust to 53 mph.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",11
935389,SOUTHEAST MIDDLESEX (ZONE), ,02/01/2021,100,Winter Storm, , ,0,0,0,0,MA,EST-5, ,155121,Z,14,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,100, , , , ,"A coastal front caused a sharp gradient in the snowfall totals across southeast Middlesex County. Snowfall totals ranged from as little as 4 inches near Cambridge to as much as 18.2 inches in Winchester. At 1215 AM EST in Watertown a large tree was down due to the weight of snow on Standish Road.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",12
935466,NORTHWEST MIDDLESEX COUNTY (ZONE), ,02/01/2021,200,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155121,Z,26,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,300, , , , ,"Snowfall amount generally ranged from 12 to 18 inches. The highest report was 18.2 inches in Townsend.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",13
935454,WESTERN HAMPDEN (ZONE), ,02/01/2021,700,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155121,Z,9,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,200, , , , ,"Snowfall amount generally ranged from 10 to 14 inches.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",14
945210,SOUTHERN BERKSHIRE (ZONE), ,02/01/2021,700,Winter Storm, , ,0,0,0,0,MA,EST-5, ,156478,Z,25,ALY,0,0,Trained Spotter, , , , , , , , ,02/02/2021,1900, , , , ,"","Moderate to heavy snow developed to the northwest of a slow-moving coastal low on February 1st. The snow was light initially during the morning hours of the 1st, but an area of heavy snow expanded northwestward during the afternoon and evening, with snowfall rates of one to three inches per hour observed at times. The snow moved north of the region by the wee hours of the 2nd.  Storm totals ranged from 10 to 18 inches. The snow prompted the governor to issue speed limit restrictions and a ban on tractor trailers from the Mass Pike. There were numerous school closures and delays. Key impacts: transportation delays, school closures.",15
945209,NORTHERN BERKSHIRE (ZONE), ,02/01/2021,700,Winter Storm, , ,0,0,0,0,MA,EST-5, ,156478,Z,1,ALY,0,0,Trained Spotter, , , , , , , , ,02/02/2021,1900, , , , ,"","Moderate to heavy snow developed to the northwest of a slow-moving coastal low on February 1st. The snow was light initially during the morning hours of the 1st, but an area of heavy snow expanded northwestward during the afternoon and evening, with snowfall rates of one to three inches per hour observed at times. The snow moved north of the region by the wee hours of the 2nd.  Storm totals ranged from 10 to 18 inches. The snow prompted the governor to issue speed limit restrictions and a ban on tractor trailers from the Mass Pike. There were numerous school closures and delays. Key impacts: transportation delays, school closures.",16
935468,NORTHERN WORCESTER (ZONE), ,02/01/2021,700,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155121,Z,4,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,200, , , , ,"Snowfall amounts generally ranged from 10 to 14 inches. The highest report was 18.6 inches in North Ashburnham.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",17
935456,WESTERN HAMPSHIRE (ZONE), ,02/01/2021,700,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155121,Z,8,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,200, , , , ,"Snowfall amounts generally ranged from 8 to 12 inches. The lowest report was 7.3 inches in Williamsburg and the highest was 15 inches in Westhampton.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",18
935453,EASTERN HAMPSHIRE (ZONE), ,02/01/2021,800,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155121,Z,10,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,200, , , , ,"Snowfall amounts generally ranged from 8 to 12 inches. The highest amount was 13.5 inches in Southampton.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",19
935458,EASTERN ESSEX (ZONE), ,02/01/2021,800,Winter Storm, , ,0,0,0,0,MA,EST-5, ,155121,Z,7,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,200, , , , ,"Snowfall amounts generally ranged from 7 to 14 inches. A coastal front caused a sharp gradient from 5 inches along the immediate coast to 17 inches in Newburyport. Shortly after midnight on the 2nd winds were gusting to 40 to 50 mph. At 424 AM EST a mesonet station at Children's Island measured a gust to 49 mph. At 453 AM EST the ASOS at Beverly Airport (KBVY) reported a gust to 45 mph.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",20
935471,WESTERN FRANKLIN (ZONE), ,02/01/2021,800,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155121,Z,2,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,200, , , , ,"Snowfall amounts generally ranged from 10 to 14 inches. The highest report was 19.2 inches in East Hawley.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",21
935470,EASTERN FRANKLIN (ZONE), ,02/01/2021,800,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155121,Z,3,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,200, , , , ,"Snowfall amounts generally ranged from 8 to 12 inches. The highest report was 15 inches in Montague.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",22
935464,WESTERN MIDDLESEX (ZONE), ,02/01/2021,800,Winter Storm, , ,0,0,0,0,MA,EST-5, ,155121,Z,5,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,500, , , , ,"Snowfall amounts generally ranged from 14 to 18 inches. The highest report was 22.1 in Acton. A coastal front created a sharp gradient from the coast to inland areas. This gave snowfall totals near 10 inches in the southern part of the county. Around midnight winds gusted to 35 to 40 mph. At 1151 pm the ASOS at Bedford Airport (KBED) reported a gust to 38 mph.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",23
935460,WESTERN ESSEX (ZONE), ,02/01/2021,900,Winter Storm, , ,0,0,0,0,MA,EST-5, ,155121,Z,6,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,500, , , , ,"Snowfall amounts generally ranged from 15 to 20 inches. The highest report was 20.1 inches in Lowell and Billerica. At 1154 PM EST the ASOS at the Lawrence Airport (KLWS) reported a gust to 39 mph.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",24
935451,EASTERN HAMPDEN (ZONE), ,02/01/2021,900,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155121,Z,11,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,200, , , , ,"Snowfall amounts generally ranged from 6 to 12 inches. The highest report was 13.3 inches in Southwick.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",25
935450,SOUTHERN WORCESTER (ZONE), ,02/01/2021,900,Winter Storm, , ,0,0,0,0,MA,EST-5, ,155121,Z,12,BOX,0,0,COOP Observer, , , , , , , , ,02/02/2021,200, , , , ,"Snowfall amounts generally ranged from 12 to 18 inches. The highest report was 21 inches in Grafton. At 154 AM EST on the 2nd the ASOS at the Worcester Airport (KORH) reported a gust to 45 mph.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",26
935387,WESTERN NORFOLK (ZONE), ,02/01/2021,1200,Winter Storm, , ,0,0,5000,0,MA,EST-5, ,155121,Z,13,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,600, , , , ,"Snowfall generally ranged from 5 to 10 inches. The maximum reported was 10.7 in Norwood and the minimum was 4.6 inches in Randolph. Within a few hours of midnight on the 2nd winds generally gusted to 35 to 45 mph. At 1153 PM the ASOS at the Norwood Airport (KOWD) reported a gust to 36 mph. At midnight a CWOP station in Dedham reported a gust to 37 mph. At 1110 PM EST in Walpole a tree was down due to the weight of snow which damaged a fence and railing on an outdoor deck on Main St. At 1125 PM EST in Wellesley a large tree was down due to the weight of snow which penetrated the roof of a house into the second floor on Harbor Rd.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",27
935384,DUKES (ZONE), ,02/01/2021,2030,Strong Wind,40.00, ,0,0,1300,0,MA,EST-5,MG,155121,Z,23,BOX,0,0,ASOS, , , , , , , , ,02/02/2021,0, , , , ,"Winds generally were gusting to 40 to 50 mph. At 857 PM EST in Vineyard Haven trees and wires were downed on Edgartown-Vineyard Haven Rd. At 1153 PM EST the ASOS at Martha's Vineyard Airport (KMVY) reported a gust to 46 mph.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",28
935385,EASTERN PLYMOUTH (ZONE), ,02/01/2021,2200,High Wind,50.00, ,0,0,1000,0,MA,EST-5,MG,155121,Z,19,BOX,0,0,Mesonet, , , , , , , , ,02/02/2021,400, , , , ,"Winds generally were gusting to 45 to 60 mph. At 1156 PM EST a mesonet station in Hull reported a gust to 58 mph. At 225 AM EST the mesonet station in Duxbury reported a gust of 49 mph. At 1201 AM EST the ASOS at the Plymouth Airport (KPYM) reported a gust to 48 mph. At 1025 PM EST in Hull a tree was down on Frank St. At 1118 PM EST in Cohasset a tree was down on Elm St. At 1227 AM EST on the second in Plympton a tree was down on Brook St.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",29
935383,BARNSTABLE (ZONE), ,02/01/2021,2300,High Wind,50.00, ,0,0,200000,0,MA,EST-5,MG,155121,Z,22,BOX,0,0,Mesonet, , , , , , , , ,02/02/2021,500, , , , ,"Around and shortly after midnight on the 2nd winds generally gusted to 50 to 60 mph. At 1258 AM EST a weatherflow site at Kalmus Beach reported a gust to 57 mph. Other gusts included 56 mph at Hatch Beach, 54 mph in Dennis, 51 mph at the Chatham  Airport ASOS (KCQX), and 47 mph at the Hyannis Airport ASOS (KHYA). At 1044 PM EST in Sandwich a large tree branch was down on Old County Road at Village Drive. At 1115 PM EST in Dennisport a tree, wires, and a utility pole were down on Siasconset Ave. At 1124 PM in Harwich a tree was down on Lovers Lane. At 1142 PM in Yarmouth a tree was down on West Yarmouth Rd. At 1230 AM EST in Brewster a tree was down on Mainstreet near the Dennis town line. At 106 AM EST in Eastham a tree was down on Massasoit Rd. At 124 AM EST and at 154 AM EST a mesonet station at Wellfleet reported a gust to 64 mph.  According to an article by WCVB-TV 5 in Boston, coastal erosion left several homes along Salt Marsh Road in Sandwich so heavily damaged that they have been condemned, including one that's foundation appeared to collapse after the ground beneath it was washed away.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",30
935438,EASTERN PLYMOUTH (ZONE), ,02/02/2021,100,Coastal Flood, , ,0,0,0,0,MA,EST-5, ,155121,Z,19,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,200, , , , ,"In Marshfield at 125 AM there was ten inches of water covering the Brant Rock Esplanade area due to coastal flooding. In Cohasset at 145 AM EST Surfside Rd was flooded. In Scituate at 159 AM EST Newport Ave at Central Ave was flooded and impassable due to coastal flooding.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",31
935441,SUFFOLK (ZONE), ,02/02/2021,100,Coastal Flood, , ,0,0,0,0,MA,EST-5, ,155121,Z,15,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,130, , , , ,"At 110 AM EST minor coastal flooding caused the closure of a portion of Morrissey Blvd between UMASS Boston and Freeport St.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",32
935444,EASTERN ESSEX (ZONE), ,02/02/2021,200,Coastal Flood, , ,0,0,0,0,MA,EST-5, ,155121,Z,7,BOX,0,0,Amateur Radio, , , , , , , , ,02/02/2021,1630, , , , ,"In Marblehead at 200 AM EST there was minor coastal flooding on Crowninshield Rd near Grace Oliver Beach. Twelve hours later on the next high tide cycle there was residual minor coastal flooding. At 220 PM EST in Ipswich Jeffrey's Neck Rd at Island Park Rd was flooded. At 319 PM EST in Salisbury minor flooding caused the closure of Beach Rd by the Salisbury Beach State Reservation.","A mid level trough over the Appalachians produced a secondary surface low pressure near the mid-Atlantic coast. High pressure over Hudson Bay allowed low level cold air to stay in place initially. Most of the region received 8 to 12 inches of snow, but a coastal front kept accumulations down in southeast and extreme eastern Massachusetts. This storm also produced strong winds and minor coastal flooding.",33
936148,NORTHERN WORCESTER (ZONE), ,02/07/2021,1100,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155235,Z,4,BOX,0,0,Amateur Radio, , , , , , , , ,02/07/2021,2100, , , , ,"Snowfall averaged 5.5 inches across northern Worcester County.  The highest total reported was in Ashburnham with 6.7 inches.","A storm system underwent rapid intensification near the Benchmark of 40N/70W as it tracked quickly northeastward.  A particularly heavy snow band formed from northeast Connecticut to the Metro-West Boston area.  During the afternoon, 3 to 4 inch per hour snowfall rates occurred in this band.  It was a quick-hitting storm, starting around noon and ending in the early evening.",34
936211,DUKES (ZONE), ,02/07/2021,1100,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155235,Z,23,BOX,0,0,Amateur Radio, , , , , , , , ,02/07/2021,2100, , , , ,"There was a report of 6.0 inches of snow in West Tisbury on Martha's Vineyard.","A storm system underwent rapid intensification near the Benchmark of 40N/70W as it tracked quickly northeastward.  A particularly heavy snow band formed from northeast Connecticut to the Metro-West Boston area.  During the afternoon, 3 to 4 inch per hour snowfall rates occurred in this band.  It was a quick-hitting storm, starting around noon and ending in the early evening.",35
936203,NORTHERN BRISTOL (ZONE), ,02/07/2021,1100,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155235,Z,17,BOX,0,0,Amateur Radio, , , , , , , , ,02/07/2021,2100, , , , ,"Heavy snow averaged 6 to 8 inches in northern Bristol County.  The highest reported total was 9.0 inches, from both Attleboro and North Attleboro.","A storm system underwent rapid intensification near the Benchmark of 40N/70W as it tracked quickly northeastward.  A particularly heavy snow band formed from northeast Connecticut to the Metro-West Boston area.  During the afternoon, 3 to 4 inch per hour snowfall rates occurred in this band.  It was a quick-hitting storm, starting around noon and ending in the early evening.",36
936202,EASTERN NORFOLK (ZONE), ,02/07/2021,1100,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155235,Z,16,BOX,0,0,Amateur Radio, , , , , , , , ,02/07/2021,2100, , , , ,"Heavy snow averaged 6 to 10 inches.  The highest reported total was 11.3 inches in Quincy.","A storm system underwent rapid intensification near the Benchmark of 40N/70W as it tracked quickly northeastward.  A particularly heavy snow band formed from northeast Connecticut to the Metro-West Boston area.  During the afternoon, 3 to 4 inch per hour snowfall rates occurred in this band.  It was a quick-hitting storm, starting around noon and ending in the early evening.",37
936160,SUFFOLK (ZONE), ,02/07/2021,1100,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,155235,Z,15,BOX,0,0,Amateur Radio, , , , , , , , ,02/07/2021,2100, , , , ,"Snowfall totals ranged from 3 to 5 inches in the eastern portion of Suffolk County to 5 to more than 9 inches in the western portion.  The highest reported total was 9.5 inches in Jamaica Plain.","A storm system underwent rapid intensification near the Benchmark of 40N/70W as it tracked quickly northeastward.  A particularly heavy snow band formed from northeast Connecticut to the Metro-West Boston area.  During the afternoon, 3 to 4 inch per hour snowfall rates occurred in this band.  It was a quick-hitting storm, starting around noon and ending in the early evening.",38
